"Mass_fraction_of_co2","Mass_fraction_of_h2o","Points:0","Points:1","Points:2","Temperature","Velocity:0","Velocity:1","Velocity:2"
0.00011267,0.0020546,-0.3864,5.6382,0.029567,296.83,0.024343,-0.099607,0.0083735
0.00011612,0.0021666,-0.40318,5.5668,-0.0037588,296.85,0.022408,-0.092237,0.0051176
0.00011783,0.0021525,-0.36005,5.5753,-0.00057723,296.91,0.025384,-0.0895,0.006185
0.00011594,0.0021099,-0.35876,5.6073,-0.0048196,296.9,0.025983,-0.09312,0.005685
0.00011732,0.0021727,-0.38167,5.5634,-0.021504,296.88,0.023214,-0.09053,0.0052576
0.00012385,0.0021745,-0.27372,5.5507,-0.035216,297.03,0.028682,-0.080802,0.0077424
0.00012747,0.0023649,-0.51703,5.2422,0.028788,296.86,0.0084709,-0.080255,0.0018914
0.00012335,0.0023482,-0.50031,5.334,-0.034376,296.85,0.010237,-0.085329,0.00089636
0.00011439,0.0023005,-0.62032,5.4166,0.030479,296.78,0.0091373,-0.095441,-0.0011175
0.00011493,0.0021742,-0.43056,5.5642,-0.014554,296.82,0.020574,-0.094285,0.0040775
0.00012399,0.0021202,-0.23097,5.5922,0.0014856,297.19,0.035366,-0.079136,0.0079614
0.00014453,0.0021654,-0.02805,5.5335,-0.0098735,297.45,0.033238,-0.048838,0.011689
0.00013868,0.0021802,-0.10066,5.5109,-0.028936,297.25,0.031281,-0.060728,0.011089
0.00013171,0.0021507,-0.14796,5.5611,-0.040666,297.32,0.036478,-0.06665,0.0097902
0.00012866,0.0021607,-0.19686,5.553,-0.025297,297.19,0.033544,-0.072327,0.0087705
0.0001316,0.0020865,-0.098254,5.6144,0.013518,297.96,0.05399,-0.061414,0.0091386
0.00013572,0.0021506,-0.10292,5.5578,-0.025687,297.43,0.038255,-0.059124,0.010502
0.00013605,0.002168,-0.11604,5.534,-0.032933,297.3,0.034075,-0.061868,0.010933
0.00013094,0.0020828,-0.10368,5.6159,-0.011352,297.95,0.053345,-0.06375,0.0053574
0.00012757,0.0020882,-0.1534,5.6121,-0.013598,297.57,0.04527,-0.072928,0.0054462
0.00012705,0.0020555,-0.13685,5.6286,-0.004357,297.8,0.051213,-0.075761,0.0034683
0.00013011,0.0021165,-0.14026,5.5928,-0.022644,297.51,0.043095,-0.067005,0.00747
0.00013327,0.0020861,-0.075015,5.6192,0.022821,298.24,0.057844,-0.05388,0.0118
0.00013746,0.0021203,-0.053034,5.5991,0.012548,298.01,0.049614,-0.045688,0.010704
0.00013684,0.0021033,-0.04131,5.6194,0.021938,298.48,0.056312,-0.041002,0.013131
0.00012344,0.0020536,-0.19051,5.6315,0.0092642,297.47,0.042354,-0.083459,0.008062
0.00012476,0.0020319,-0.15455,5.6383,0.0090044,297.75,0.049017,-0.083011,0.0072639
0.00012069,0.0019297,-0.15144,5.6681,0.024382,298.03,0.048012,-0.10451,0.014795
0.00011903,0.0020082,-0.23092,5.6541,0.014896,297.31,0.037274,-0.09448,0.0098296
0.00011492,0.0019156,-0.24628,5.6873,0.032865,297.27,0.031403,-0.10866,0.020924
0.0001115,0.0020909,-0.44036,5.6172,0.036619,296.77,0.021208,-0.10017,0.0067251
0.00011304,0.0019608,-0.31375,5.6773,0.021954,296.96,0.02647,-0.10718,0.01145
0.00011232,0.0019763,-0.33928,5.6732,0.01119,296.89,0.024571,-0.10719,0.0068298
0.00011503,0.002269,-0.51873,5.4829,-0.039189,296.8,0.013336,-0.094939,0.0012676
0.00011394,0.0021897,-0.46534,5.5519,-0.016805,296.8,0.018313,-0.095839,0.003192
0.00011159,0.0022384,-0.59151,5.4927,0.056324,296.75,0.011845,-0.099073,0.001033
0.00011243,0.0022448,-0.57491,5.4916,-0.00058344,296.77,0.011613,-0.098288,2.2321e-05
0.00011155,0.002242,-0.60464,5.485,0.016239,296.76,0.010408,-0.099627,-0.00072756
0.00011323,0.0020994,-0.40791,5.6133,0.011909,296.82,0.022892,-0.097554,0.0055165
0.00011456,0.002138,-0.41206,5.5877,0.0090166,296.83,0.022473,-0.094626,0.0052145
0.00011753,0.0021214,-0.33364,5.6022,-0.025822,296.95,0.027332,-0.090262,0.0052181
0.00012454,0.0021291,-0.22599,5.5883,-0.027047,297.19,0.034922,-0.078296,0.0070508
0.00012166,0.002349,-0.54362,5.334,-0.0076399,296.83,0.0094576,-0.08665,0.0003063
0.00012421,0.0023657,-0.55719,5.2749,0.01702,296.84,0.0081583,-0.083549,0.00048813
0.00011999,0.0023498,-0.58674,5.334,0.018758,296.82,0.0086895,-0.08828,-0.00022702
0.00011832,0.0023512,-0.62943,5.334,0.044636,296.81,0.0079196,-0.090199,-0.00069153
0.00011045,0.0021473,-0.51738,5.5752,0.034487,296.74,0.016636,-0.10115,0.003568
0.00015597,0.0022326,-0.0063096,5.2955,-0.057014,297.05,0.019974,-0.0653,0.0087736
0.00012848,0.0021377,-0.17896,5.5751,-0.025465,297.29,0.037218,-0.071456,0.0081754
0.00012545,0.0020897,-0.18617,5.6124,-0.0066416,297.41,0.041268,-0.077408,0.0066496
0.00012675,0.0021393,-0.20279,5.5761,-0.025729,297.23,0.035503,-0.074463,0.0079637
0.00012204,0.0021039,-0.24802,5.605,0.0013187,297.16,0.034718,-0.082811,0.0075179
0.00014077,0.0021587,-0.057528,5.5455,-0.024002,297.46,0.035874,-0.052234,0.012034
0.0001389,0.0021648,-0.081596,5.5348,-0.050714,297.34,0.033374,-0.058543,0.013152
0.00013724,0.0021227,-0.059403,5.5936,-0.013097,297.9,0.047371,-0.048704,0.010055
0.00013285,0.0021287,-0.115,5.5834,-0.036861,297.54,0.042478,-0.061506,0.0089696
0.00012628,0.0020126,-0.11902,5.6434,0.0026443,298.2,0.057827,-0.081729,0.0030095
0.00012846,0.0021161,-0.1624,5.593,-0.020454,297.42,0.040977,-0.071027,0.0071677
0.00013241,0.0020471,-0.050121,5.6431,0.02303,299.55,0.06904,-0.047679,0.015821
0.00014052,0.0021432,-0.043179,5.5727,-0.0077967,297.71,0.041311,-0.046345,0.011447
0.00012274,0.0019056,-0.10155,5.6643,0.02347,299.36,0.069344,-0.10471,0.017748
0.00012478,0.0021077,-0.20804,5.6018,-0.013514,297.28,0.037878,-0.078089,0.0067061
0.00012269,0.0020931,-0.22881,5.6127,-0.010153,297.24,0.036778,-0.082025,0.0062907
0.00011426,0.0018268,-0.20823,5.7019,0.017068,297.43,0.024032,-0.12984,0.011568
0.00011635,0.0019268,-0.22742,5.681,0.011986,297.35,0.033004,-0.10942,0.008439
0.00011801,0.0019362,-0.203,5.6751,-0.0021722,297.52,0.037382,-0.1068,-0.0013274
0.00010984,0.0018816,-0.33387,5.7059,0.020069,296.81,0.017771,-0.12052,0.010262
0.0001103,0.0019554,-0.37053,5.6826,0.01444,296.79,0.020956,-0.11141,0.0068028
0.00011447,0.0019612,-0.2844,5.6758,0.011181,297.07,0.029218,-0.10594,0.008129
0.00010966,0.0020767,-0.4736,5.6236,0.033548,296.72,0.018748,-0.10387,0.0057153
0.00011475,0.0020198,-0.31534,5.6559,-0.010652,296.99,0.028141,-0.099968,0.0029272
0.00011537,0.0020668,-0.33463,5.6339,-0.016202,296.95,0.027434,-0.095602,0.0038308
0.00011954,0.0021013,-0.2858,5.6109,-0.011513,297.06,0.031826,-0.087297,0.0062234
0.00011562,0.0022999,-0.54206,5.4499,-0.049284,296.8,0.011202,-0.09443,5.4818e-05
0.00011651,0.0023176,-0.56919,5.4129,-0.030046,296.81,0.0097987,-0.092955,-0.00093996
0.00011297,0.0022294,-0.53274,5.5143,-0.013756,296.78,0.013867,-0.09746,0.0012401
0.00011166,0.0022068,-0.51812,5.5479,-0.044466,296.77,0.01452,-0.099266,0.00094898
0.00011131,0.0021856,-0.53435,5.5461,0.015466,296.75,0.01504,-0.099926,0.0020472
0.00011424,0.0022335,-0.4856,5.5254,-0.049461,296.8,0.015866,-0.095692,0.0023026
0.00011373,0.0022819,-0.60072,5.4449,0.0078916,296.78,0.0099222,-0.096313,-0.0010097
0.00011538,0.0021347,-0.38972,5.5914,-0.0053411,296.86,0.023617,-0.093514,0.0050555
0.00011933,0.0021262,-0.30792,5.5957,-0.018058,297,0.029295,-0.0873,0.0061427
0.00012226,0.0021115,-0.24821,5.6019,-0.019766,297.16,0.034223,-0.082516,0.0061996
0.0001223,0.00237,-0.60122,5.2786,0.042884,296.83,0.0076372,-0.08543,0.00023714
0.00011572,0.0023284,-0.64318,5.374,0.021241,296.79,0.0076546,-0.093664,-0.0023907
0.00011729,0.0023335,-0.60086,5.3746,-0.0045225,296.81,0.0085349,-0.091617,-0.0016392
0.00011269,0.0021317,-0.44419,5.5935,-0.00056583,296.79,0.020214,-0.09804,0.0038671
0.00011779,0.002016,-0.2579,5.6525,0.011832,297.19,0.034577,-0.095716,0.008642
0.00012017,0.002077,-0.25794,5.6234,-0.0027124,297.16,0.034686,-0.08727,0.0065415
0.00014688,0.0021722,-0.015384,5.5105,-0.035059,297.35,0.029325,-0.052406,0.0136
0.00013124,0.0020547,-0.078973,5.6312,-0.006063,298.57,0.062558,-0.060673,0.0043305
0.00012571,0.0020815,-0.17324,5.6194,-0.027146,297.5,0.042989,-0.076543,0.003501
0.00013932,0.0021179,-0.026513,5.6091,0.0028046,298.32,0.050628,-0.038994,0.011415
0.00012813,0.0020122,-0.091381,5.644,0.012121,298.74,0.066667,-0.07346,0.0076959
0.00012082,0.0020216,-0.2097,5.6474,0.00088847,297.41,0.039848,-0.090987,0.0048267
0.00011895,0.0018324,-0.12057,5.6781,0.017478,298.96,0.053485,-0.1276,0.0095741
0.00012106,0.0019867,-0.18299,5.6572,0.0032766,297.62,0.043098,-0.094931,0.0042101
0.00012411,0.002084,-0.20001,5.6179,-0.017477,297.37,0.039732,-0.079567,0.0049438
0.00011481,0.0017568,-0.15256,5.7003,0.0096065,298.03,0.029555,-0.15132,-0.0033545
0.000118,0.0018862,-0.17215,5.6817,0.0088358,297.77,0.038716,-0.11723,0.0031033
0.00010953,0.001975,-0.40202,5.675,0.024588,296.74,0.019963,-0.1105,0.0081875
0.00011241,0.0018756,-0.27237,5.7012,0.020082,297.06,0.023141,-0.11932,0.012775
0.00010796,0.0018821,-0.3788,5.7092,0.031627,296.69,0.015735,-0.12135,0.012484
0.00011739,0.002043,-0.28306,5.6426,0.00078211,297.09,0.032283,-0.094207,0.0063014
0.00011181,0.0019886,-0.35243,5.673,-0.022628,296.88,0.023125,-0.10561,-0.0015388
0.00011167,0.0021345,-0.47293,5.5885,0.012142,296.76,0.018845,-0.099637,0.0037654
0.00011065,0.0021581,-0.51585,5.5723,-0.0091258,296.74,0.015764,-0.10129,0.0016079
0.00011842,0.0023402,-0.56458,5.3782,-0.037462,296.82,0.0091359,-0.0906,-0.0011318
0.00010933,0.0021815,-0.59171,5.5384,0.027356,296.73,0.011918,-0.10335,0.00054359
0.0001119,0.0022445,-0.56935,5.5032,-0.032939,296.77,0.011278,-0.099259,-0.00065044
0.00011188,0.00227,-0.64306,5.4481,0.025335,296.76,0.0085029,-0.099278,-0.0020613
0.00011308,0.0022744,-0.59386,5.4619,-0.01739,296.78,0.0099695,-0.097495,-0.001389
0.0001136,0.0020569,-0.3635,5.6395,-0.011332,296.88,0.025053,-0.098894,0.0034613
0.000114,0.0021388,-0.41375,5.5941,-0.028229,296.83,0.021635,-0.095686,0.0033366
0.00012644,0.0023731,-0.52706,5.251,-0.034992,296.86,0.0074799,-0.081644,-0.00051328
0.00012312,0.0023691,-0.55816,5.293,-0.030885,296.84,0.0076007,-0.085011,-0.0011172
0.00012487,0.0023809,-0.60212,5.2289,0.043169,296.84,0.0067139,-0.082391,0.00053364
0.00011835,0.0023541,-0.62911,5.334,-0.0031449,296.81,0.0071621,-0.090197,-0.0026327
0.00011684,0.0023492,-0.67101,5.334,0.022233,296.8,0.0065212,-0.092173,-0.0032569
0.00011044,0.0020387,-0.42316,5.647,0.0039612,296.76,0.020562,-0.10503,0.0036397
0.00016072,0.0022269,0.038355,5.2791,-0.067308,297.06,0.019523,-0.065003,0.0089206
0.00012728,0.0020395,-0.12108,5.6368,-0.023009,298.06,0.055732,-0.074813,-0.0036726
0.00012503,0.0020352,-0.1511,5.639,-0.020963,297.78,0.049136,-0.081063,-0.0027679
0.00012371,0.0019798,-0.13464,5.6552,-0.01936,298.15,0.055044,-0.089316,-0.012036
0.00013343,0.0020601,-0.051224,5.6352,-0.0039335,299.11,0.06363,-0.048305,0.0060099
0.00012718,0.001956,-0.062638,5.6595,0.014787,300.75,0.080332,-0.066366,0.0088767
0.0001364,0.0020814,-0.022756,5.6361,0.0038453,299.53,0.058229,-0.037827,0.009027
0.00012079,0.0020534,-0.23031,5.6363,-0.011066,297.29,0.037734,-0.087934,0.0043361
0.00012182,0.0019302,-0.13361,5.6656,0.001309,298.24,0.053392,-0.10435,-0.0031954
0.00011285,0.0017403,-0.18479,5.7141,0.016123,297.55,0.012789,-0.1524,0.0084611
0.00011165,0.0017987,-0.24445,5.7161,0.018461,297.13,0.015765,-0.13408,0.011764
0.00011786,0.0019871,-0.23603,5.6645,-0.011472,297.31,0.035633,-0.099163,-1.7707e-05
0.00010676,0.0017859,-0.34978,5.7402,0.030403,296.61,0.0063865,-0.13614,0.013802
0.00010855,0.0017319,-0.27423,5.7419,0.027192,296.84,0.0022079,-0.14588,0.015108
0.00010672,0.0020015,-0.49294,5.6595,0.030724,296.64,0.015894,-0.1123,0.005997
0.00010957,0.0020578,-0.45915,5.6356,0.0051925,296.73,0.018699,-0.10551,0.0031018
0.00011153,0.0018923,-0.30176,5.6996,0.0099811,296.94,0.021317,-0.11823,0.0069552
0.00011181,0.0019261,-0.31357,5.6932,-0.016385,296.95,0.023226,-0.1124,-0.0035698
0.00011118,0.0020135,-0.38788,5.6595,-0.0010846,296.8,0.021747,-0.10555,0.0032182
0.00011856,0.0020892,-0.28646,5.6239,-0.037199,297.08,0.032001,-0.088533,0.00335
0.00010918,0.001921,-0.37129,5.698,-0.014342,296.77,0.017523,-0.1157,-0.0030624
0.00010404,0.0018784,-0.48026,5.7112,0.034437,296.51,0.010494,-0.12626,0.0086643
0.00011022,0.0021835,-0.54954,5.5531,-0.0205,296.74,0.013328,-0.10186,0.00019394
0.00011987,0.0023587,-0.58674,5.334,-0.029181,296.83,0.0077573,-0.08861,-0.0018893
0.00011013,0.0022115,-0.59718,5.5188,-0.006502,296.74,0.010647,-0.10216,-0.0010791
0.00011212,0.0022872,-0.67176,5.4216,0.022336,296.76,0.0071192,-0.099252,-0.0035265
0.00010999,0.0022384,-0.65542,5.4754,0.035284,296.74,0.0083206,-0.10244,-0.002082
0.00011416,0.0023089,-0.63303,5.4106,-0.0091819,296.79,0.007834,-0.095986,-0.0030776
0.00011137,0.0022578,-0.62807,5.469,-0.0069084,296.76,0.0086844,-0.10016,-0.0027001
0.0001103,0.0022421,-0.61972,5.4947,-0.031588,296.75,0.0086357,-0.10209,-0.0031159
0.00011309,0.0020848,-0.38965,5.6282,-0.028299,296.85,0.02318,-0.098007,0.001932
0.00012202,0.002383,-0.65596,5.246,0.048614,296.82,0.0061083,-0.085444,-0.0008596
0.00012154,0.0023684,-0.60086,5.2934,-0.0045225,296.83,0.0071168,-0.086367,-0.00166
0.00012292,0.0023822,-0.63042,5.2456,-0.00044329,296.84,0.0058372,-0.0843,-0.0025633
0.00011996,0.0023681,-0.64318,5.294,0.021241,296.82,0.0066769,-0.088125,-0.0020685
0.00011411,0.0023234,-0.68491,5.3733,0.046344,296.78,0.0067483,-0.096198,-0.0028544
0.00010953,0.0021036,-0.49889,5.6064,0.0081234,296.72,0.017059,-0.10394,0.0027727
0.00011095,0.0021247,-0.47217,5.6007,-0.020763,296.76,0.018148,-0.10099,0.0017649
0.00012742,0.0019942,-0.088109,5.6501,-0.02243,299.06,0.069923,-0.072601,-0.013833
0.00013689,0.002105,-0.045441,5.6139,-0.024046,298.3,0.052656,-0.044229,0.0078186
0.00014099,0.0021294,-0.021328,5.5969,-0.019882,298.05,0.044979,-0.040014,0.011911
0.00012415,0.0019126,-0.083871,5.6645,0.010466,300.07,0.077526,-0.089395,0.0010818
0.00012879,0.0019689,-0.036866,5.6651,0.020277,315.18,0,0,0
0.00011084,0.0016416,-0.16766,5.7364,0.029604,297.92,-0.012371,-0.19376,0.015857
0.00012333,0.0019216,-0.10416,5.6637,-0.0060592,299.1,0.067513,-0.096397,-0.01406
0.00012082,0.0019443,-0.15905,5.6658,-0.0098117,297.89,0.04622,-0.10193,-0.0084449
0.0001229,0.0020511,-0.1947,5.6356,-0.01838,297.46,0.041671,-0.083913,0.001951
0.00011431,0.0018326,-0.2097,5.7014,-0.0080789,297.46,0.025422,-0.13023,-0.014258
0.00011446,0.0017944,-0.18462,5.7027,-0.0060057,297.64,0.024222,-0.13952,-0.019168
0.00011417,0.0018977,-0.2508,5.6923,-0.00050927,297.2,0.027151,-0.11612,0.00053746
0.00011933,0.0019956,-0.21315,5.6619,-0.030317,297.48,0.039418,-0.093692,-0.0091415
0.00012086,0.0019838,-0.18232,5.6604,-0.023931,297.68,0.043201,-0.09355,-0.0094382
0.00011544,0.0019015,-0.22652,5.6893,-0.022414,297.43,0.031991,-0.11264,-0.016461
0.00010709,0.0017502,-0.32146,5.7483,0.023342,296.63,0.00096401,-0.14293,0.010636
0.00011003,0.0017947,-0.27609,5.724,0.0089677,296.93,0.011262,-0.13451,0.0040014
0.00010777,0.0018458,-0.36115,5.7208,0.0063135,296.68,0.01156,-0.12716,0.003169
0.00010693,0.0018704,-0.39693,5.7156,-0.0052386,296.64,0.011606,-0.12434,-0.0022267
0.00010811,0.0019949,-0.44912,5.6663,0.0065194,296.69,0.017396,-0.11118,0.0030559
0.00010469,0.0020219,-0.57471,5.6364,0.035493,296.61,0.011535,-0.11504,0.003477
0.00010935,0.0018711,-0.33644,5.7118,-0.01355,296.81,0.015435,-0.12135,-0.0045835
0.00010875,0.0019576,-0.40515,5.6848,-0.011506,296.73,0.017524,-0.11299,-0.0014891
0.00011475,0.0019748,-0.28417,5.6738,-0.018236,297.1,0.029499,-0.10356,-0.0023331
0.00011581,0.0020343,-0.29577,5.655,-0.04172,297.09,0.030819,-0.094706,-0.0024018
0.00011824,0.0020449,-0.26508,5.6437,-0.022205,297.17,0.03391,-0.092176,0.0017219
0.00010433,0.0018337,-0.44354,5.7292,0.025007,296.49,0.0076939,-0.13126,0.0071079
0.00010744,0.001937,-0.42794,5.6904,0.010862,296.65,0.015527,-0.11731,0.0037143
0.00010614,0.001864,-0.41446,5.7172,0.02115,296.58,0.011335,-0.12641,0.0068607
0.00010884,0.0021443,-0.55837,5.573,0.0053437,296.71,0.013554,-0.10456,0.000811
0.00011144,0.0022747,-0.65611,5.446,-0.011556,296.76,0.0071566,-0.10028,-0.0042947
0.00010919,0.0022196,-0.65428,5.4924,0.0087815,296.73,0.0080434,-0.10412,-0.0032949
0.00010808,0.0021702,-0.62086,5.5398,0.012939,296.71,0.01009,-0.10607,-0.0012055
0.00011305,0.0022923,-0.61575,5.4438,-0.030398,296.78,0.008445,-0.097601,-0.002852
0.00011126,0.002096,-0.44023,5.6202,-0.023272,296.78,0.019948,-0.10093,0.0016484
0.00012538,0.0023834,-0.58381,5.2291,-0.023592,296.85,0.0059554,-0.081913,-0.0019179
0.00011841,0.0023675,-0.68491,5.2947,0.046344,296.81,0.0061398,-0.09013,-0.002276
0.00011674,0.002357,-0.67104,5.334,-0.02576,296.81,0.0054934,-0.092321,-0.0056972
0.00011562,0.002338,-0.6432,5.3737,-0.026629,296.8,0.0065899,-0.093883,-0.0044594
0.00011419,0.0023254,-0.68476,5.3732,-0.0015542,296.78,0.005917,-0.096088,-0.0053261
0.00010828,0.002107,-0.53776,5.5989,0.011865,296.7,0.014764,-0.10603,0.001782
0.00010682,0.0021243,-0.60945,5.5724,0.031612,296.68,0.011013,-0.10839,0.00065637
0.00010653,0.0020486,-0.53678,5.6313,0.010667,296.65,0.013919,-0.11094,0.0018634
0.00010618,0.0020669,-0.56535,5.6164,0.011441,296.65,0.012641,-0.11094,0.00083796
0.00012633,0.0019431,-0.070027,5.6608,-0.0061513,300.68,0.075108,-0.070529,-0.0068149
0.00013581,0.0020774,-0.028429,5.6381,-0.02012,299.41,0.059254,-0.038137,0.0023889
0.00014042,0.0021158,-0.0062732,5.6188,-0.010902,298.72,0.049561,-0.0355,0.010458
0.00012953,0.0019786,-0.039179,5.6613,-0.0074164,302.16,0.066069,-0.042137,-0.002089
0.00013824,0.0020902,0.005312,5.6431,0.0085094,313.17,0,0,0
0.00011789,0.0017519,-0.086215,5.6852,0.0035691,302.19,0.054738,-0.13294,-0.016658
0.00012,0.0017841,-0.061307,5.6833,0.018772,319.58,0,0,0
0.00011236,0.0016467,-0.1342,5.7208,0.015754,298.41,0.0010229,-0.20846,0.0081258
0.00011453,0.0016886,-0.11263,5.6993,0.0086391,299.69,0.027252,-0.18427,-0.0079055
0.00011202,0.0016809,-0.16623,5.7192,0.00038667,297.73,0.0068265,-0.17548,-0.020524
0.00011031,0.0016734,-0.20174,5.7382,0.019606,297.22,-0.0066877,-0.17061,0.0064189
0.00011225,0.0017391,-0.19759,5.7167,-0.010912,297.54,0.013538,-0.15118,-0.027846
0.00011053,0.0017094,-0.21749,5.7316,0.0049469,297.16,0.0015946,-0.15819,-0.0063649
0.0001085,0.0017709,-0.2979,5.7365,0.0041066,296.78,0.0048802,-0.13881,0.00047848
0.00010487,0.0016852,-0.34302,5.7832,0.03396,296.4,-0.012104,-0.15279,0.0070793
0.00011244,0.0018691,-0.26511,5.7043,-0.025234,297.2,0.023568,-0.11809,-0.017222
0.00010685,0.0017682,-0.33786,5.745,-0.0019088,296.62,0.0026451,-0.13904,-0.0019672
0.00011542,0.0019558,-0.25858,5.679,-0.021887,297.23,0.031441,-0.10446,-0.0062222
0.00010608,0.0019602,-0.47894,5.6788,0.0075652,296.61,0.014316,-0.11682,0.0018804
0.0001053,0.0019004,-0.45969,5.704,0.007343,296.56,0.011831,-0.12312,0.0016218
0.00010358,0.0017632,-0.42128,5.7562,0.017122,296.4,0.00031532,-0.14118,0.0045154
0.00010876,0.0022009,-0.63302,5.5169,-0.006667,296.73,0.0088268,-0.10495,-0.0028319
0.00010944,0.002242,-0.68975,5.4602,0.012464,296.74,0.0063174,-0.10427,-0.0049727
0.00010796,0.0021829,-0.64763,5.5218,0.02712,296.71,0.008898,-0.10637,-0.001774
0.000125,0.00239,-0.64113,5.1996,0.044918,296.84,0.0056414,-0.081723,-8.4241e-05
0.00012607,0.0023895,-0.6099,5.1971,-0.016586,296.85,0.0051032,-0.080647,-0.0024241
0.00011529,0.0023446,-0.7123,5.334,0.046929,296.79,0.0057499,-0.09472,-0.0036111
0.00011982,0.0023749,-0.6432,5.2949,-0.026629,296.83,0.0057116,-0.088248,-0.00436
0.00011536,0.0023457,-0.71222,5.334,-0.0011358,296.79,0.0049332,-0.094418,-0.0065206
0.00011281,0.0023101,-0.67148,5.4066,-0.025816,296.78,0.0059431,-0.098102,-0.0058384
0.00011108,0.0022892,-0.72369,5.4025,0.047136,296.75,0.0055252,-0.10167,-0.0045933
0.00011018,0.0022645,-0.70623,5.433,0.033125,296.74,0.0059455,-0.10297,-0.0046932
0.00011048,0.0020317,-0.41003,5.6552,-0.025192,296.79,0.020389,-0.10459,-0.00073117
0.0001041,0.0019602,-0.54022,5.6705,0.021785,296.55,0.011269,-0.11992,0.0031877
0.00011856,0.001831,-0.12752,5.6805,-0.018253,298.79,0.05281,-0.12475,-0.040258
0.00013134,0.0019993,-0.013662,5.6641,0.0046991,319.71,0,0,0
0.00010989,0.001635,-0.18848,5.757,0.028736,297.3,-0.023038,-0.19403,-0.0030911
0.00011592,0.0017227,-0.10769,5.693,-0.0085926,299.8,0.04656,-0.16016,-0.053083
0.00011738,0.0018337,-0.15047,5.6849,-0.02812,298.44,0.04494,-0.12101,-0.046069
0.00011096,0.0016662,-0.18353,5.7301,-0.013993,297.65,-0.0017107,-0.17996,-0.036448
0.0001115,0.0017875,-0.24026,5.7179,-0.012307,297.21,0.014984,-0.13686,-0.016907
0.0001088,0.0016737,-0.23677,5.7515,0.0207,296.93,-0.011758,-0.16567,0.0031278
0.00010666,0.0016787,-0.29449,5.7737,0.0074246,296.54,-0.014492,-0.15454,-0.00019394
0.00010484,0.0017126,-0.35926,5.7714,0.018476,296.42,-0.0068055,-0.1488,0.005226
0.00010547,0.0017952,-0.38981,5.7413,0.0026908,296.53,0.0044066,-0.13573,0.00027979
0.00010914,0.0017246,-0.25776,5.7399,0.00091705,296.91,-0.00012635,-0.14932,-0.0051056
0.00010762,0.0017093,-0.28529,5.7556,-0.011021,296.74,-0.0060667,-0.15006,-0.010561
0.00010342,0.0019035,-0.51738,5.6971,0.027026,296.5,0.0098143,-0.12524,0.0052091
0.00010918,0.0020513,-0.45137,5.647,-0.032548,296.74,0.018393,-0.10492,-0.001627
0.00010689,0.0020393,-0.51273,5.6416,-0.0084632,296.66,0.014705,-0.11063,-2.3289e-06
0.0001071,0.0019596,-0.44582,5.6852,-0.019533,296.67,0.015051,-0.1143,-0.0036767
0.00011058,0.0018516,-0.29458,5.7139,-0.025692,297,0.017459,-0.12227,-0.01399
0.0001072,0.0018248,-0.36024,5.7305,-0.025157,296.7,0.0083431,-0.12817,-0.012015
0.0001014,0.0018087,-0.51013,5.736,0.035076,296.37,0.0038508,-0.13706,0.0079304
0.00010757,0.0021119,-0.55114,5.6003,-0.021671,296.7,0.013137,-0.10699,-0.00075904
0.00010774,0.0021513,-0.60178,5.56,-0.004105,296.7,0.010712,-0.10678,-0.0013213
0.00010866,0.0020979,-0.50068,5.6183,-0.032399,296.72,0.01588,-0.10481,-0.00066843
0.00010762,0.0021818,-0.62754,5.5412,-0.032356,296.72,0.0085249,-0.10691,-0.003806
0.00010774,0.0021448,-0.57781,5.5767,-0.027544,296.71,0.01155,-0.10633,-0.0016255
0.00010793,0.0022024,-0.66954,5.5046,-0.012379,296.72,0.0066922,-0.10703,-0.0051663
0.00011847,0.0023687,-0.68476,5.2948,-0.0015542,296.81,0.0054285,-0.089945,-0.0049213
0.00012198,0.002389,-0.69934,5.2207,0.02218,296.83,0.0048616,-0.084937,-0.0035116
0.00011705,0.0023628,-0.72584,5.2953,0.022933,296.8,0.0050319,-0.092098,-0.0052936
0.00011267,0.0023123,-0.72584,5.3732,0.022933,296.77,0.0051387,-0.099005,-0.0060235
0.00011131,0.0022897,-0.71231,5.4075,-0.0011633,296.76,0.0050533,-0.10107,-0.0068881
0.00010806,0.0020896,-0.52222,5.6139,-0.0078681,296.69,0.014995,-0.10695,0.00072805
0.00010874,0.0020792,-0.47481,5.6362,-0.048852,296.74,0.017141,-0.10383,-0.0022726
0.00010664,0.0021029,-0.58618,5.5921,0.0048313,296.67,0.011699,-0.10928,-0.00035379
0.0001198,0.0017931,-0.071124,5.687,-0.028881,318.97,0,0,0
0.00013632,0.0020708,-0.0060984,5.648,-0.01635,301.72,0.048358,-0.029762,-0.0037911
0.00011461,0.0016455,-0.074615,5.7054,0.01599,321.01,0,0,0
0.00011015,0.0016438,-0.18872,5.7482,0.0041774,297.18,-0.017965,-0.18878,-0.012438
0.0001107,0.0016262,-0.16211,5.7616,0.025362,297.51,-0.03651,-0.21398,-0.010992
0.00011164,0.0016256,-0.13883,5.7521,0.011171,297.76,-0.039445,-0.23096,-0.0066368
0.00011305,0.0016668,-0.13386,5.7116,-0.0063961,298.56,0.014794,-0.19336,-0.042562
0.00011288,0.0017052,-0.16204,5.7094,-0.022246,298.37,0.025921,-0.15741,-0.059101
0.00011168,0.0017457,-0.21326,5.7192,-0.025565,297.63,0.013634,-0.14743,-0.039963
0.00010573,0.0016794,-0.31897,5.7818,0.0040453,296.44,-0.01485,-0.15234,-0.00030432
