"Mass_fraction_of_co2","Mass_fraction_of_h2o","Points:0","Points:1","Points:2","Temperature","Velocity:0","Velocity:1","Velocity:2"
9.815e-05,0.00099647,0.95209,2.2001,0.90936,294.96,0.012245,1.9545,-0.42512
0.00011682,0.0011804,0.95247,2.192,0.90145,295.12,-0.019226,1.3405,-0.23087
9.9676e-05,0.0010089,0.96116,2.1999,0.90101,294.97,-0.010563,1.9407,-0.42579
0.00016313,0.0016477,0.94203,2.1138,0.86207,295.5,0.089617,0.044707,0.22948
0.00016374,0.0016458,0.95563,2.1178,0.84936,295.51,0.063104,0.050109,0.22972
0.00016344,0.0016389,0.95264,2.1393,0.8708,295.51,0.069185,0.056007,0.22653
0.00016448,0.0016417,0.95615,2.1409,0.85173,295.51,0.056802,0.057047,0.2171
0.00016271,0.0016353,0.94791,2.1398,0.87965,295.5,0.079801,0.060936,0.22748
0.00015776,0.0015853,0.94537,2.1577,0.89254,295.47,0.069883,0.16799,0.19716
0.00014566,0.0014599,0.96004,2.1688,0.8879,295.37,-0.0050448,0.50186,0.055698
0.00016321,0.0016464,0.96673,2.0845,0.81111,295.5,0.0356,0.06047,0.21528
0.00016384,0.0016459,0.96128,2.112,0.83819,295.51,0.05143,0.054248,0.22698
0.00016321,0.0016484,0.94611,2.1059,0.84965,295.5,0.076963,0.049145,0.228
0.00016169,0.0016522,0.93916,2.0662,0.83716,295.49,0.07935,0.054506,0.22221
0.00016209,0.0016514,0.9432,2.079,0.84711,295.5,0.083654,0.050679,0.23402
0.00016079,0.001654,0.93212,2.0474,0.83476,295.49,0.082286,0.055645,0.21313
0.00016008,0.0016494,0.96362,2.0143,0.78224,295.49,0.027599,0.05388,0.19092
0.00015912,0.0016516,0.95564,1.9998,0.78885,295.49,0.035462,0.05109,0.18935
0.00015811,0.0016548,0.93567,1.9858,0.80083,295.48,0.053013,0.047963,0.1817
0.00016263,0.0016465,0.96548,2.0669,0.79628,295.5,0.031162,0.060901,0.20494
0.00016051,0.0016528,0.94655,2.04,0.83194,295.49,0.068227,0.055857,0.22192
0.00015984,0.001654,0.93934,2.027,0.83174,295.49,0.072448,0.055329,0.21256
0.00014638,0.0016536,0.93033,1.7609,0.55202,295.37,0.0095618,-0.0077899,0.11314
0.00015073,0.0016529,0.93878,1.8287,0.6282,295.41,0.012397,0.0051657,0.12989
0.00015128,0.0016539,0.9391,1.839,0.64946,295.42,0.014351,0.0083924,0.13254
0.00015794,0.0016485,0.96424,1.9634,0.73433,295.48,0.016632,0.040392,0.16696
0.0001529,0.0016554,0.93335,1.8729,0.69308,295.43,0.020883,0.017194,0.13903
0.00015562,0.001654,0.93631,1.9252,0.73136,295.45,0.027547,0.031598,0.15233
0.00015384,0.0016534,0.94804,1.8888,0.70222,295.45,0.017631,0.020519,0.14561
0.00015466,0.0016568,0.93385,1.9184,0.77791,295.46,0.040033,0.02987,0.15719
0.00015325,0.001657,0.93936,1.8882,0.74959,295.45,0.02898,0.021425,0.14863
0.00015336,0.0016577,0.93065,1.8944,0.77007,295.45,0.037422,0.023276,0.14955
0.00015364,0.0016572,0.93157,1.9025,0.78605,295.45,0.041615,0.024594,0.1536
0.00015177,0.0016598,0.92014,1.8635,0.74555,295.43,0.034501,0.015695,0.13735
0.00015453,0.0016553,0.93811,1.9069,0.7318,295.45,0.026789,0.026639,0.14916
0.00015492,0.0016454,0.97445,1.8957,0.66355,295.48,0.0064893,0.017119,0.14956
7.6853e-05,0.00078212,0.9603,2.2072,0.91058,294.76,0.044636,2.7372,-0.63792
4.2243e-05,0.00043328,0.96083,2.2118,0.92663,294.43,0.15784,4.0458,-0.96471
5.3352e-05,0.00054788,0.95016,2.209,0.93236,294.54,0.10592,3.6391,-0.88068
4.6598e-05,0.00047978,0.94582,2.217,0.941,294.48,0.14803,3.8776,-0.94468
0.00015064,0.0016477,0.9694,1.8224,0.60476,295.45,0.0052445,-0.0017065,0.13283
0.0001468,0.0016444,0.96925,1.7616,0.50962,295.41,0.0026306,-0.015192,0.11497
0.00014761,0.0016476,0.96676,1.7744,0.54891,295.42,0.0041661,-0.011152,0.12005
1.6366e-05,0.00016909,0.94633,2.229,0.95693,294.19,0.17603,5.0694,-1.2965
3.6892e-05,0.00038088,0.94003,2.2134,0.95267,294.39,0.10774,4.3045,-1.1281
0.00012569,0.0012751,0.94385,2.1728,0.9132,295.21,0.066576,1.0212,-0.13266
0.00014349,0.0014522,0.94149,2.1613,0.90988,295.36,0.098853,0.48803,0.074325
0.00010744,0.0010967,0.93697,2.1837,0.92676,295.05,0.13259,1.6363,-0.38223
0.00013179,0.001325,0.95784,2.1802,0.89266,295.25,-0.032899,0.88965,-0.1046
0.00016249,0.0016486,0.94109,2.1068,0.87383,295.5,0.10706,0.037076,0.24491
0.00016249,0.0016441,0.94879,2.1166,0.87966,295.5,0.096432,0.03732,0.24985
0.00016309,0.0016451,0.95283,2.1177,0.86783,295.51,0.079496,0.042255,0.24223
0.00016406,0.0016434,0.96038,2.129,0.85294,295.51,0.056622,0.051201,0.22897
0.00016383,0.0016381,0.96176,2.1415,0.8651,295.51,0.053683,0.055297,0.22836
0.00016252,0.0016304,0.96259,2.1389,0.87763,295.5,0.057273,0.062273,0.23624
0.00015846,0.001596,0.95088,2.1448,0.89331,295.48,0.06844,0.13548,0.21651
0.00014911,0.0014985,0.95581,2.1601,0.8924,295.4,0.012594,0.38842,0.12765
0.0001462,0.0014664,0.95148,2.1739,0.89145,295.38,0.0020767,0.45561,0.076891
0.00016335,0.001647,0.9641,2.0988,0.83521,295.51,0.049018,0.054169,0.2317
0.00016293,0.001648,0.95936,2.0984,0.85101,295.51,0.06496,0.046663,0.24708
0.00016206,0.0016514,0.93624,2.0932,0.87126,295.5,0.11643,0.039625,0.24632
0.00016193,0.001652,0.93882,2.0828,0.86027,295.5,0.10237,0.045403,0.24328
0.00016227,0.0016501,0.95166,2.0763,0.83458,295.5,0.065048,0.054375,0.22987
0.00015902,0.0016501,0.95949,1.9918,0.76837,295.49,0.026273,0.048868,0.17995
0.00015993,0.0016506,0.9671,2.0178,0.80348,295.5,0.033082,0.054507,0.20671
0.00015998,0.0016526,0.95253,2.0279,0.82845,295.49,0.05877,0.055439,0.2203
0.0001586,0.0016544,0.94052,1.9979,0.81267,295.48,0.057153,0.05129,0.19291
0.0001614,0.0016507,0.95785,2.0557,0.82883,295.5,0.055478,0.056055,0.22967
0.00016063,0.0016513,0.9595,2.0382,0.82194,295.49,0.048753,0.05646,0.22147
0.00014832,0.0016592,0.92208,1.7946,0.64137,295.39,0.018148,0.0012335,0.12137
0.00014987,0.0016573,0.93157,1.8189,0.65628,295.41,0.017223,0.0051377,0.12783
0.00014958,0.0016524,0.94399,1.8096,0.60753,295.4,0.0098853,1.6774e-05,0.1266
0.00014829,0.0016512,0.94228,1.7877,0.5714,295.39,0.0083301,-0.0050195,0.12122
0.00015121,0.0016563,0.93244,1.8415,0.67079,295.42,0.018226,0.0097589,0.1326
0.00015235,0.0016482,0.96865,1.8517,0.63838,295.46,0.0063534,0.0061817,0.13989
0.00015689,0.0016496,0.95648,1.9427,0.72111,295.47,0.01777,0.034651,0.15958
0.00015352,0.0016507,0.9517,1.8765,0.66725,295.44,0.012468,0.015711,0.14214
0.00015591,0.0016554,0.93833,1.9393,0.77267,295.46,0.037743,0.035763,0.16293
0.00015694,0.0016546,0.94197,1.9592,0.78131,295.47,0.039869,0.041358,0.17121
0.00015514,0.0016515,0.95737,1.9114,0.71119,295.46,0.015693,0.025855,0.1529
0.00015465,0.0016554,0.94657,1.913,0.75579,295.46,0.02833,0.028279,0.15688
0.00015208,0.0016577,0.93231,1.8629,0.71427,295.43,0.024734,0.01531,0.13837
6.8165e-05,0.00069697,0.95342,2.2029,0.92191,294.67,0.078815,3.0465,-0.74868
3.4789e-05,0.00035789,0.95672,2.2152,0.93414,294.36,0.12032,4.3236,-1.063
6.9248e-05,0.00070998,0.94806,2.194,0.92897,294.69,0.10886,2.9933,-0.729
0.00014847,0.0016503,0.96979,1.789,0.58892,295.44,0.0051406,-0.0073867,0.12515
1.7813e-05,0.00018401,0.95693,2.219,0.94633,294.21,0.11888,4.9515,-1.0253
5.5202e-06,5.7164e-05,0.95439,2.224,0.96076,295,0,0,0
1.9069e-05,0.00019715,0.95163,2.224,0.95163,294.23,0.30689,4.9087,-1.0094
1.7523e-05,0.00018105,0.94208,2.224,0.96118,294.2,0.027432,5.0441,-1.3303
0.00010125,0.0010311,0.94717,2.1862,0.91704,294.99,0.047319,1.8268,-0.409
0.00011718,0.0011851,0.95481,2.1823,0.902,295.13,-0.027925,1.3259,-0.22094
0.00016229,0.0016364,0.95184,2.1296,0.88313,295.5,0.082786,0.052689,0.23986
0.00016366,0.0016415,0.96638,2.1296,0.86408,295.51,0.054116,0.046628,0.24186
0.00016298,0.0016404,0.95855,2.1269,0.87422,295.51,0.071145,0.045711,0.24426
0.00016169,0.001632,0.94447,2.135,0.89022,295.5,0.098171,0.063056,0.23598
0.00016169,0.0016372,0.94707,2.1229,0.89116,295.5,0.10236,0.046191,0.24979
0.00016021,0.0016195,0.93773,2.1423,0.90051,295.49,0.1233,0.0908,0.22434
0.00016263,0.001648,0.96889,2.0795,0.82852,295.51,0.041764,0.056532,0.23433
0.00016235,0.0016494,0.96147,2.0797,0.84128,295.5,0.058553,0.051879,0.24489
0.00016252,0.0016498,0.94859,2.0928,0.85561,295.5,0.083443,0.045376,0.24377
0.00016093,0.0016522,0.95207,2.0516,0.8423,295.5,0.071664,0.054873,0.23976
0.00016138,0.0016528,0.94158,2.068,0.85711,295.5,0.097961,0.049618,0.2469
0.00015841,0.0016531,0.95331,1.9912,0.80346,295.48,0.042938,0.04923,0.19381
0.00015913,0.0016528,0.95499,2.0076,0.81514,295.49,0.048523,0.052845,0.20603
0.00015828,0.0016519,0.96638,1.9858,0.79314,295.49,0.028846,0.047268,0.19243
0.00015746,0.001656,0.93058,1.9781,0.81581,295.47,0.062991,0.046508,0.18195
0.00016164,0.0016512,0.95281,2.0656,0.84066,295.5,0.070275,0.053963,0.23929
0.00016155,0.0016493,0.96864,2.0542,0.81763,295.5,0.037255,0.057396,0.22486
0.0001589,0.0016551,0.93585,2.0119,0.83993,295.48,0.080329,0.054168,0.21049
0.00015926,0.0016537,0.94603,2.0142,0.82793,295.49,0.063691,0.053516,0.21118
0.00014941,0.0016604,0.9234,1.8164,0.68932,295.41,0.023302,0.005243,0.12706
0.00015195,0.0016552,0.9479,1.8552,0.68784,295.43,0.016335,0.011802,0.13868
0.0001567,0.0016513,0.96353,1.9458,0.74593,295.48,0.018978,0.035945,0.16618
0.00015764,0.0016508,0.96361,1.965,0.75746,295.48,0.021134,0.041579,0.17241
0.0001554,0.0016531,0.95382,1.9212,0.73512,295.46,0.021061,0.029754,0.15694
0.00015579,0.0016537,0.95626,1.9336,0.76123,295.47,0.025477,0.03363,0.16536
0.0001563,0.0016557,0.93679,1.9528,0.80078,295.47,0.049064,0.039803,0.17304
0.00015326,0.0016512,0.97328,1.8741,0.68768,295.48,0.0083284,0.013907,0.1463
0.0001549,0.0016487,0.97642,1.9032,0.69511,295.49,0.0079463,0.02059,0.15255
0.00015371,0.0016549,0.95318,1.8916,0.73143,295.46,0.020278,0.02187,0.15063
0.00015498,0.0016569,0.92463,1.9339,0.81409,295.46,0.058875,0.032697,0.16459
0.00015178,0.0016588,0.92477,1.8674,0.76671,295.44,0.037095,0.014853,0.14141
4.8476e-05,0.00049937,0.94784,2.2012,0.94009,294.5,0.14628,3.7864,-0.89127
1.8038e-05,0.00018659,0.94208,2.214,0.96118,294.2,0.037417,5.0342,-1.3332
1.6252e-05,0.00016806,0.94633,2.219,0.95693,294.18,0.15306,5.0979,-1.3879
0.00014512,0.0014667,0.94899,2.1539,0.90386,295.37,0.054375,0.4602,0.11973
0.00010553,0.0010785,0.94299,2.1706,0.92557,295.03,0.10653,1.6658,-0.39269
8.3641e-05,0.00085244,0.96086,2.1776,0.91391,294.82,0.003992,2.443,-0.55206
0.00012857,0.0012978,0.95475,2.1727,0.89982,295.23,-0.020687,0.95473,-0.086458
9.7877e-05,0.0009929,0.95924,2.1935,0.90452,294.95,-0.01919,1.9366,-0.39297
7.7702e-05,0.0007929,0.95601,2.1945,0.91681,294.77,0.056444,2.647,-0.63113
0.00013559,0.0013703,0.95212,2.1636,0.90281,295.29,0.023407,0.73735,0.037228
0.00015395,0.0015634,0.93962,2.1406,0.91405,295.45,0.14583,0.20119,0.19184
9.0941e-05,0.00092439,0.96038,2.1873,0.9087,294.89,-0.007053,2.195,-0.47466
0.00016267,0.0016482,0.95192,2.1021,0.86405,295.5,0.084798,0.04002,0.25166
0.00016336,0.0016449,0.96324,2.1163,0.86096,295.51,0.061697,0.042739,0.24863
0.00016146,0.0016406,0.94013,2.1189,0.89805,295.5,0.13507,0.038124,0.2533
0.00015897,0.001605,0.95588,2.1326,0.89344,295.48,0.064138,0.11399,0.2369
0.00016239,0.0016478,0.9714,2.07,0.81757,295.5,0.033806,0.058239,0.225
0.00016079,0.0016532,0.94488,2.0542,0.85461,295.49,0.091792,0.053461,0.24773
0.00016175,0.001651,0.95493,2.0727,0.85263,295.5,0.076686,0.049446,0.25598
0.00015954,0.0016547,0.93799,2.0273,0.84887,295.49,0.088779,0.055307,0.22438
0.00016011,0.0016539,0.94292,2.0398,0.8534,295.49,0.091816,0.055335,0.24045
0.00015746,0.0016525,0.96436,1.9697,0.78668,295.49,0.027532,0.04318,0.1841
0.0001578,0.0016536,0.94953,1.9777,0.79367,295.48,0.040562,0.046193,0.18359
0.00015834,0.0016549,0.93836,1.9983,0.83036,295.48,0.069583,0.05123,0.20148
0.00015795,0.0016538,0.95081,1.9881,0.82271,295.48,0.053308,0.049485,0.20191
0.00015727,0.0016558,0.93272,1.9709,0.80249,295.47,0.054275,0.044971,0.1764
0.00016186,0.0016497,0.96583,2.0669,0.83542,295.5,0.050207,0.05448,0.2434
0.00015972,0.0016532,0.95035,2.0273,0.84176,295.49,0.070302,0.055636,0.23101
0.00016045,0.001652,0.9581,2.0387,0.83442,295.49,0.058385,0.056001,0.23291
0.00015051,0.0016532,0.96037,1.825,0.64801,295.44,0.009164,0.003118,0.13363
0.00015183,0.0016518,0.97122,1.8472,0.66805,295.47,0.0080246,0.0070598,0.14003
0.00014802,0.0016609,0.92766,1.7923,0.67082,295.4,0.020095,0.00018218,0.12348
0.00015217,0.0016555,0.9605,1.8621,0.71433,295.46,0.014446,0.013307,0.14484
0.00015239,0.0016568,0.94657,1.8696,0.73108,295.44,0.022196,0.016162,0.14472
0.00015675,0.0016528,0.96574,1.9546,0.77655,295.49,0.023985,0.038756,0.1772
0.00015475,0.0016563,0.93417,1.9249,0.79785,295.46,0.046425,0.030705,0.16316
0.00015357,0.0016525,0.97746,1.8846,0.71566,295.5,0.0088517,0.017494,0.15154
0.0001543,0.0016549,0.95909,1.91,0.77529,295.47,0.025734,0.027014,0.16416
0.00015394,0.0016548,0.96155,1.8986,0.7501,295.47,0.019319,0.023624,0.15757
0.00015343,0.0016556,0.9541,1.8934,0.76702,295.46,0.02557,0.022246,0.15731
0.0001524,0.0016566,0.94436,1.877,0.76916,295.45,0.029489,0.016939,0.15041
0.00015239,0.0016548,0.94593,1.8815,0.78905,295.45,0.032306,0.015963,0.15501
0.00015244,0.0016556,0.93174,1.8854,0.79767,295.45,0.042789,0.01621,0.15121
0.00014792,0.0016626,0.91871,1.7949,0.71406,295.4,0.028392,-0.0010472,0.12378
0.00015007,0.0016602,0.92647,1.8302,0.71654,295.42,0.026283,0.0075177,0.13173
3.979e-05,0.000409,0.95839,2.2027,0.93108,294.4,0.15181,4.1158,-1.0067
1.9041e-05,0.00019671,0.95693,2.209,0.94633,294.22,0.087813,4.909,-1.0237
4.0162e-05,0.00041507,0.94403,2.201,0.94886,294.42,0.19902,4.0985,-1.0278
0.0001489,0.0016543,0.96437,1.7996,0.63351,295.44,0.0078604,-0.0027853,0.12863
0,0,0.94803,2.219,0.96712,294,0,5.7383,-1.5376
2.0289e-05,0.0002099,0.95163,2.214,0.95163,294.25,0.31671,4.8276,-1.0062
1.6657e-05,0.00017248,0.94633,2.209,0.95693,294.18,0.17687,5.046,-1.3776
0.00013074,0.0013289,0.94777,2.1539,0.91505,295.25,0.072955,0.81598,-0.021971
0.00016018,0.0016249,0.94276,2.1281,0.90259,295.49,0.12619,0.068711,0.25098
5.5954e-05,0.00057728,0.94399,2.1825,0.94398,294.57,0.16574,3.495,-0.86965
0.00010507,0.0010726,0.94942,2.1627,0.92152,295.02,0.083508,1.6332,-0.35405
8.168e-05,0.00083555,0.95435,2.1751,0.92246,294.81,0.086974,2.4724,-0.58223
9.5598e-05,0.00098256,0.93773,2.165,0.93731,294.94,0.13665,2.0362,-0.55229
6.8019e-05,0.00069689,0.95427,2.1857,0.92556,294.68,0.096213,3.0034,-0.74118
5.9187e-05,0.00060891,0.94862,2.1869,0.93614,294.59,0.11214,3.3625,-0.81674
0.00016134,0.0016454,0.9359,2.1095,0.9013,295.5,0.16096,0.027382,0.25972
0.00016184,0.0016501,0.93968,2.0964,0.88244,295.5,0.12861,0.031863,0.26342
0.00015175,0.0015495,0.93578,2.1322,0.92598,295.44,0.2111,0.22729,0.15637
0.00015926,0.0016188,0.93763,2.1307,0.91134,295.49,0.16184,0.078961,0.23466
0.00016157,0.0016484,0.93698,2.1029,0.89444,295.5,0.15109,0.025825,0.26521
0.00016069,0.0016541,0.93693,2.0608,0.87324,295.5,0.1262,0.049637,0.26237
0.00016205,0.0016478,0.95106,2.0991,0.87919,295.5,0.10507,0.030074,0.2741
0.00016194,0.0016449,0.94307,2.1119,0.88894,295.5,0.12102,0.032242,0.25725
0.00016221,0.0016378,0.95841,2.1222,0.88293,295.5,0.078139,0.042729,0.25163
0.00016227,0.0016446,0.96035,2.1062,0.87917,295.51,0.085225,0.028306,0.27629
0.00015262,0.0015451,0.95038,2.138,0.90382,295.43,0.067162,0.24947,0.20036
0.00014284,0.0014404,0.96158,2.1499,0.8959,295.35,-0.022215,0.54428,0.07534
0.00016236,0.0016491,0.96067,2.0889,0.85825,295.5,0.071562,0.043343,0.26425
0.00016201,0.0016502,0.95222,2.0868,0.86653,295.5,0.092662,0.04006,0.26732
0.0001613,0.0016524,0.94127,2.0777,0.8786,295.5,0.129,0.039118,0.27518
0.00016142,0.0016516,0.94969,2.0743,0.86924,295.5,0.10267,0.042358,0.27632
0.00016025,0.0016524,0.95636,2.039,0.84639,295.5,0.068846,0.056268,0.24616
0.00015911,0.0016528,0.95804,2.0138,0.83756,295.49,0.057953,0.055057,0.22801
0.00015718,0.001654,0.95093,1.9701,0.80818,295.48,0.044726,0.044423,0.18798
0.00015,0.0016564,0.95026,1.8203,0.66581,295.42,0.013277,0.0045344,0.13207
0.00014859,0.0016577,0.95407,1.7982,0.66051,295.42,0.01208,-0.0009142,0.12878
0.00014904,0.0016589,0.94652,1.8082,0.68262,295.42,0.015969,0.001997,0.13084
0.00015098,0.0016577,0.94544,1.8435,0.71252,295.43,0.019484,0.0096009,0.13827
0.0001501,0.0016576,0.95491,1.8261,0.69986,295.43,0.014992,0.0050796,0.13666
0.00015577,0.0016513,0.97952,1.9289,0.74706,295.51,0.010942,0.030222,0.16575
0.00015637,0.0016541,0.95483,1.9506,0.78998,295.48,0.034185,0.038752,0.17712
0.00015569,0.0016536,0.96749,1.936,0.78089,295.49,0.023145,0.034013,0.17484
0.00015458,0.0016553,0.94849,1.9175,0.78551,295.46,0.034689,0.029246,0.16439
0.00015539,0.0016548,0.95078,1.9333,0.78979,295.47,0.035697,0.033959,0.17123
0.00015117,0.0016586,0.93688,1.8502,0.73125,295.43,0.025376,0.011754,0.13873
0.00015561,0.0016552,0.93754,1.9447,0.81558,295.47,0.052977,0.035862,0.17529
0.0001532,0.001653,0.9389,1.9026,0.81284,295.46,0.044409,0.019453,0.16173
0.0001519,0.0016567,0.9529,1.8649,0.75275,295.45,0.022502,0.013961,0.14829
0.00015022,0.0016591,0.93288,1.837,0.74831,295.43,0.029048,0.0068404,0.1367
0.00015125,0.0016546,0.94476,1.8615,0.78492,295.45,0.030077,0.0086405,0.14865
0.00015374,0.0016549,0.94535,1.9061,0.79703,295.46,0.037902,0.024433,0.16253
4.7774e-05,0.00048995,0.96166,2.194,0.9252,294.48,0.14123,3.7758,-0.92244
1.657e-05,0.00017089,0.96118,2.204,0.94208,294.18,0.034458,5.049,-1.2993
1.9146e-05,0.00019831,0.94208,2.204,0.96118,294.21,0.03524,4.95,-1.3434
2.0872e-05,0.00021634,0.94208,2.194,0.96118,294.23,0.021789,4.8983,-1.3075
0.00010773,0.0010957,0.95534,2.1648,0.9125,295.05,0.0096146,1.5762,-0.27416
0.00012843,0.0013098,0.9463,2.1456,0.92213,295.24,0.11382,0.87409,-0.060367
0.0001039,0.0010647,0.94429,2.1555,0.92992,295.02,0.1307,1.6692,-0.40309
7.407e-05,0.00076229,0.94356,2.1739,0.93773,294.74,0.13063,2.8191,-0.73
0.00016,0.0016313,0.93847,2.118,0.91182,295.49,0.17315,0.041697,0.25819
0.00013177,0.0013551,0.9372,2.1256,0.93869,295.27,0.26863,0.76031,-0.092121
0.00016052,0.0016546,0.93254,2.0662,0.89022,295.5,0.16853,0.044289,0.27966
0.00016132,0.0016386,0.95389,2.11,0.8934,295.5,0.10541,0.027193,0.27647
0.00015968,0.0016155,0.95932,2.1222,0.89281,295.49,0.064986,0.077654,0.24254
0.00015854,0.0016099,0.95395,2.1176,0.90118,295.48,0.07647,0.082162,0.26202
0.00011214,0.0011386,0.96259,2.154,0.9073,295.09,-0.064812,1.468,-0.22165
0.00016108,0.0016515,0.95932,2.0586,0.85405,295.5,0.07284,0.052247,0.2652
0.00016058,0.0016524,0.95475,2.0482,0.85287,295.5,0.077689,0.054736,0.25613
0.00016103,0.0016522,0.95138,2.0624,0.86392,295.5,0.094311,0.05005,0.27233
0.00015842,0.0016526,0.96254,1.9983,0.83041,295.49,0.047265,0.051957,0.2195
0.0001577,0.001653,0.96281,1.9804,0.8128,295.49,0.038208,0.046968,0.20056
0.00015675,0.0016533,0.9629,1.9605,0.80234,295.49,0.032541,0.041035,0.18811
0.00015714,0.0016547,0.94198,1.9745,0.82616,295.48,0.059825,0.045562,0.19205
0.00015647,0.0016545,0.94368,1.9604,0.81929,295.47,0.052689,0.04163,0.18539
0.00015778,0.001655,0.93559,1.9924,0.8448,295.48,0.080746,0.050115,0.20518
0.00015848,0.0016554,0.93248,2.0096,0.85531,295.48,0.096652,0.054595,0.21632
0.00015875,0.0016538,0.94735,2.0076,0.8383,295.49,0.068138,0.053418,0.21772
0.00015865,0.0016532,0.95018,2.0097,0.85015,295.49,0.07508,0.055442,0.23137
0.00014682,0.0016609,0.94861,1.7723,0.6751,295.41,0.015021,-0.0057725,0.12477
0.00014794,0.0016606,0.94206,1.7927,0.70228,295.42,0.019333,-0.002195,0.12862
0.00015145,0.0016544,0.97643,1.8458,0.69769,295.49,0.0080423,0.0077428,0.14304
0.00015537,0.0016541,0.95076,1.9376,0.80781,295.47,0.040431,0.034255,0.17808
0.00015237,0.0016551,0.97696,1.8679,0.73647,295.49,0.010719,0.013965,0.15181
0.00015473,0.0016542,0.93117,1.9341,0.82853,295.46,0.060505,0.029424,0.17151
0.00015415,0.0016534,0.94238,1.9195,0.81561,295.46,0.045677,0.026105,0.16975
0.00015081,0.0016572,0.94338,1.8489,0.76123,295.44,0.026997,0.0082064,0.14295
0.00015129,0.0016538,0.93638,1.8663,0.79654,295.44,0.037195,0.0071862,0.14787
0.0001546,0.0016533,0.98137,1.9117,0.76197,295.52,0.011792,0.025301,0.16611
2.2286e-05,0.00023059,0.95163,2.204,0.95163,294.26,0.32698,4.752,-0.99947
1.9093e-05,0.00019781,0.94633,2.199,0.95693,294.21,0.15887,4.9558,-1.3363
3.2112e-05,0.00033209,0.94907,2.194,0.94907,294.35,0.25339,4.374,-0.97574
3.8248e-05,0.00039402,0.95578,2.194,0.93669,294.39,0.11163,4.1616,-1.0236
6.1961e-06,6.4194e-05,0.95439,2.214,0.96076,295,0,0,0
0,0,0.94803,2.209,0.96712,294,0,5.7383,-1.5376
0,0,0.94803,2.199,0.96712,294,0,5.7383,-1.5376
0.00012828,0.0013047,0.95406,2.145,0.91351,295.23,0.024953,0.88008,-0.015709
9.4011e-05,0.00095936,0.95957,2.1562,0.91732,294.92,0.0077474,2.0182,-0.41616
0.00011235,0.0011531,0.93921,2.1483,0.9352,295.1,0.18513,1.3943,-0.31004
4.1749e-05,0.00043184,0.94829,2.174,0.94724,294.44,0.21938,4.0059,-0.90004
6.0276e-05,0.0006196,0.95229,2.1779,0.9332,294.6,0.09753,3.3154,-0.84282
6.2666e-05,0.00064222,0.96233,2.1673,0.92439,294.62,0.11834,3.1742,-0.7387
6.3593e-05,0.00065001,0.96325,2.1876,0.91803,294.63,0.060576,3.1753,-0.74158
7.2568e-05,0.00074583,0.95136,2.164,0.93227,294.72,0.11671,2.7987,-0.7098
0.00016132,0.0016499,0.94322,2.0903,0.8923,295.5,0.14802,0.023666,0.29271
0.00015442,0.001578,0.93864,2.1226,0.92357,295.46,0.1975,0.14283,0.20785
0.00012614,0.0012931,0.94044,2.1382,0.93317,295.22,0.22739,0.93981,-0.12303
0.00015274,0.0015562,0.94537,2.1264,0.91694,295.44,0.14317,0.20015,0.21634
0.00015994,0.0016545,0.93766,2.0438,0.87162,295.49,0.12108,0.056012,0.25641
0.00016012,0.0016539,0.93952,2.0545,0.88643,295.5,0.15107,0.053472,0.28872
0.00016159,0.0016502,0.94802,2.0875,0.88143,295.5,0.12105,0.031363,0.28632
0.00016194,0.0016486,0.95906,2.0907,0.87572,295.5,0.094232,0.032074,0.29174
0.00016022,0.001632,0.94492,2.114,0.90611,295.49,0.14663,0.034597,0.27703
0.00014924,0.0015148,0.95713,2.1272,0.90543,295.41,0.033073,0.31565,0.20759
0.0001604,0.0016526,0.95361,2.0494,0.86516,295.5,0.092347,0.055292,0.27487
0.00016156,0.0016503,0.96267,2.0754,0.8687,295.5,0.08153,0.040856,0.29511
0.00015933,0.0016528,0.95578,2.0228,0.85177,295.49,0.072123,0.056708,0.24481
0.00015901,0.0016531,0.94867,2.0209,0.86157,295.49,0.089037,0.057278,0.24737
0.00015972,0.0016523,0.95925,2.0325,0.85837,295.5,0.074704,0.057438,0.26232
0.00015763,0.0016527,0.95329,1.9881,0.84227,295.49,0.061093,0.049721,0.21619
0.00015732,0.0016543,0.94141,1.9815,0.83736,295.48,0.067928,0.047189,0.19989
0.00014986,0.0016559,0.96882,1.8181,0.67542,295.45,0.0091066,0.0016367,0.1358
0.00015082,0.0016573,0.95729,1.8431,0.73278,295.45,0.017434,0.0082006,0.14313
0.00015447,0.0016538,0.95988,1.9184,0.79756,295.48,0.030352,0.028886,0.17322
0.00015235,0.0016554,0.97122,1.8714,0.75481,295.48,0.014499,0.015156,0.15506
0.00015373,0.0016522,0.932,1.9182,0.82934,295.46,0.056665,0.021475,0.16668
0.00015353,0.0016535,0.96564,1.9007,0.79344,295.48,0.023607,0.022602,0.16926
0.00015587,0.0016536,0.95099,1.9487,0.81643,295.48,0.044601,0.037373,0.18483
0.00015261,0.0016548,0.96567,1.88,0.77429,295.47,0.019413,0.017358,0.15964
0.00015148,0.0016553,0.96018,1.8607,0.77118,295.46,0.020827,0.011086,0.1524
0.00015141,0.0016509,0.95048,1.8694,0.801,295.45,0.02929,0.0066998,0.155
0.00015225,0.0016513,0.94448,1.8859,0.80897,295.45,0.03678,0.01204,0.15846
0.00015131,0.0016497,0.93745,1.8732,0.81227,295.44,0.039631,0.0025191,0.15155
0.0001491,0.0016596,0.93541,1.8163,0.73928,295.42,0.02593,0.00091808,0.13341
